x                y                z              
-5.55365515E+00  2.14035845E+00  1.33139282E-01
-6.24366713E+00  9.58343601E+00  2.75875092E-01
-2.38984776E+01 -2.60067916E+00  3.91722888E-01
 5.86513948E+00 -5.61925077E+00 -1.34338448E-02
 5.34870577E+00 -4.39104557E+00 -7.80951455E-02
 8.09738457E-01  6.27646804E-01 -1.12795241E-01
 9.52040374E-01 -4.49094564E-01  7.43091464E-01
-6.09279013E+00 -1.05062084E+01 -4.32457834E-01
 6.75441980E-01  1.32000332E+01  1.80270359E-01
-3.14092922E+00  8.58659029E-01  1.36487603E-01
 8.07528400E+00 -1.52401423E+00 -6.12772822E-01
-3.45892549E+00 -4.15812683E+00  2.51054019E-01
 5.00605469E+01  3.07180429E+00 -4.19744551E-01
 6.49460983E+00 -4.68834668E-01 -5.74931264E-01
 6.34180188E-01 -2.54831910E+00  1.68319210E-01
-1.41054726E+01  1.47882471E+01 -2.29632631E-02
 1.11885989E+00 -8.03617668E+00  2.40961120E-01
-5.20339537E+00 -2.74507332E+00  1.67285964E-01
 3.11298823E+00 -2.17844462E+00  1.70888864E-02
 1.66832542E+00 -2.27609351E-02  1.50082782E-01
 6.51761246E+00 -3.48007536E+00 -3.00396144E-01
-1.84714532E+00 -4.04261798E-01  1.66724533E-01
-2.84142518E+00  4.60401869E+00  1.56012654E-01
-9.61977577E+00 -6.33500576E-01 -1.77032389E-02
-3.41569352E+00 -4.77810860E+00 -2.79494435E-01
-4.75310040E+00 -5.20757294E+00  3.41900080E-01
 1.69166350E+00  5.68810940E-01 -3.76257189E-02
 9.15732861E+00  5.39349031E+00 -1.60813034E-01
-7.25708485E+00  1.00011568E+01  7.28773102E-02
-2.54641958E-02  1.47394104E+01  4.37151045E-02
 6.06202650E+00 -8.60170126E-01  1.69997603E-01
-2.33663893E+00  2.71894360E+00 -5.43171823E-01
-2.99984798E+01 -5.93518353E+00 -2.21861407E-01
-7.53926563E+00 -1.13911657E+01  5.62413484E-02
 1.07637918E+00  1.44330156E+00  5.72740920E-02
 4.15096321E+01  3.05956116E+01  4.57817346E-01
-3.17961287E+00  2.16352406E+01  2.24764869E-01
-2.46706390E+00  3.02014780E+00  2.38722503E-01
-2.97992253E+00  9.70030010E-01 -7.17227340E-01
-2.98514032E+00  8.37264895E-01  3.53300944E-02
-4.78591385E+01  3.76004791E+01  2.90613323E-02
 4.03619671E+00  3.26389766E+00 -1.50913507E-01
-7.38283920E+00  1.43665085E+01  3.43013071E-02
 1.48443186E+00 -3.24804604E-01  5.80351174E-01
 9.52752888E-01 -4.19463843E-01  6.00423813E-02
 5.87965995E-02  3.32748642E+01  5.96145540E-02
-2.26307321E+00 -9.84876990E-01  9.79398265E-02
-9.64260280E-01 -3.43592143E+00 -1.10481709E-01
 5.96961141E-01  3.19686818E+00  4.72764857E-03
 2.65174866E+00 -1.26359739E+01 -4.55907673E-01
 4.03448629E+00 -2.38333058E+00  1.73875578E-02
 1.55211675E+00  3.31777364E-01 -1.04173534E-01
 4.30280495E+00 -6.57302999E+00 -1.15001924E-01
-2.92877436E+00 -8.89942348E-01  8.52879584E-01
-1.70828285E+01  3.49482117E+01 -2.13664740E-01
 1.73220265E+00  8.68280351E-01  1.01176120E-01
 1.06322324E+00  1.65686309E+00  9.41317901E-02
 6.50982499E-01  2.51381135E+00 -1.32916391E-01
-5.45774345E+01 -2.51573563E+01 -2.92193502E-01
 1.05598946E+01  1.27434673E+01 -3.68754059E-01
 2.29558015E+00 -1.75182259E+00  1.53253218E-02
-3.21283078E+00 -5.20428658E+00 -9.87495705E-02
-9.91735280E-01  4.41829348E+00  2.58155763E-01
 7.94708204E+00  7.02692223E+00 -2.93222517E-01
 1.05400620E+01 -3.55631542E+00 -4.07773346E-01
 5.82939529E+00 -4.13649464E+00 -9.56918374E-02
 1.19326615E+00  1.46014798E+00  2.42861629E-01
-1.49978662E+00 -6.90075815E-01 -4.27095383E-01
-7.14619446E+01  2.83567009E+01  2.06383631E-01
 7.53403015E+01  2.80356121E+01 -1.12867028E-01
 4.51217115E-01 -2.09395528E+00  6.60526812E-01
 7.87344599E+00  8.95996928E-01 -1.03780754E-01
-3.09000278E+00 -4.95615673E+00  1.36524037E-01
-7.16238976E-01  1.47673774E+00 -1.75842583E-01
-2.22030735E+00  9.50968385E-01 -2.62763083E-01
 1.61393280E+01  2.95063710E+00  4.26292539E-01
-3.82007241E-01  3.76461357E-01 -5.58398254E-02
-2.21649480E+00 -5.65492487E+00 -7.04075256E-03
-2.73151541E+00 -6.30568564E-01 -7.98886567E-02
-5.43826675E+00  5.15298939E+00  3.81530710E-02
 1.28467631E+00 -1.11214113E+01 -1.58722013E-01
-3.10213542E+00  4.21361256E+00  2.01316886E-02
 4.18779087E+00  5.94873524E+00 -4.16745916E-02
 7.90911198E-01 -8.50951385E+00 -3.66729766E-01
 1.46017194E+00 -1.02319956E+01 -1.88617915E-01
-3.99907851E+00  2.41746402E+00 -1.05888344E-01
 4.16710712E-02 -3.22694349E+00  5.49581610E-02
 6.40490246E+00  5.35860777E+00  3.38191748E-01
-6.16358042E+00 -3.70680046E+00  9.68571194E-03
 2.37498355E+00 -2.50970155E-01  6.30650878E-01
-2.94549775E+00 -2.38155079E+00 -1.51210278E-01
 3.79723859E+00 -2.51281571E+00  2.87253439E-01
-6.44435942E-01  3.70813274E+00  3.41914654E-01
 3.38725224E-02 -5.75331509E-01  7.06615150E-01
-2.54169369E+00  1.79658043E+00 -3.92456830E-01
 9.78267670E-01  6.83225274E-01 -8.63646269E-02
-6.36500692E+00  9.29349613E+00 -7.35587906E-03
-5.44390345E+00  3.62469602E+00 -1.95896104E-01
-7.54091549E+00 -1.07443750E+00 -7.63068199E-02
-1.83451378E+00  4.16432428E+00 -1.02322146E-01
 1.01033859E+01 -1.96755600E+01 -1.52634576E-01
-4.97939444E+00  5.42801666E+00  3.55302721E-01
 3.09805036E+00  2.90152884E+00  7.47752726E-01
-3.26802731E+00 -9.30012465E-01  7.07674772E-02
-1.75598288E+00  2.75018334E-01 -5.51068544E-01
 9.22683239E+00 -7.24125385E-01  6.55581653E-02
 1.41558230E+00 -1.34256101E+00  5.48506379E-02
 1.65377464E+01  1.81720581E+01 -1.72034636E-01
-4.57885742E+00  1.04963379E+01  2.13712119E-02
 5.31993055E+00  2.24900627E+00 -2.32421339E-01
-5.53584433E+00 -2.44453847E-01 -5.05502105E-01
-4.35632467E+00  7.68416595E+00  2.79029310E-01
-5.43650055E+00  4.20943785E+00  2.70325601E-01
 8.19214582E-01 -2.83519888E+00  6.76720915E-03
 1.51311457E-01 -4.60303259E+00  3.96842271E-01
-1.82309151E+01 -5.92542362E+00 -2.95286685E-01
-7.18990684E-01 -1.46912932E+00  2.49337524E-01
-1.86774194E+00 -5.91391683E-01 -1.17301285E-01
 1.98454857E+00  5.18102050E-01  2.84520715E-01
 4.23945755E-01 -3.90626281E-01  3.71077687E-01
 1.90824814E+01 -4.90224113E+01 -1.62287116E-01
 8.72338486E+00  9.29262447E+00  2.51881510E-01
-2.04205990E+01 -4.00462646E+01 -2.53138065E-01
 2.24699402E+01  2.82087612E+00 -9.60195810E-02
 2.02939987E+01 -2.93517323E+01  1.80063378E-02
 3.01147785E+01 -5.55275078E+01  1.09608181E-01
-4.48287630E+00 -2.20970750E+00  2.35884964E-01
 1.12393627E+01 -3.94453239E+00  1.80827424E-01
-3.60021979E-01 -5.67749739E+00  1.28143221E-01
-4.30991501E-01  1.00061750E+00  6.53389320E-02
 3.68818703E+01  3.85158119E+01  4.21607077E-01
-2.73351169E+00  1.60573411E+00  2.57410854E-01
-1.15542212E+01  6.48156261E+00  1.01082055E-02
 3.19472969E-01 -3.39892173E+00 -6.26429468E-02
 6.99872017E-01 -1.21831620E+00 -6.92328215E-01
 2.24740744E+00  2.61347842E+00  2.04379737E-01
 5.25343835E-01  8.20377409E-01 -1.10361800E-01
 6.23826838E+00 -1.60443223E+00 -2.74045449E-02
 2.88134670E+00 -4.59446096E+00  2.10858300E-01
 3.50652599E+00  3.91488886E+00 -3.95590603E-01
-2.14653659E+00  7.06808186E+00 -2.44249538E-01
 3.12860042E-01  2.93601900E-01  7.30963945E-01
-2.93482280E+00  5.00492516E+01  2.45048493E-01
 1.81462307E+01 -1.70995407E+01 -3.09576958E-01
-1.80215135E-01 -4.33469629E+00  3.34538966E-02
-5.30576289E-01  1.47670722E+00  8.24049354E-01
 6.04535401E-01  2.41743233E-02 -6.26586750E-02
 2.14434171E+00 -7.48746824E+00 -1.54148728E-01
-2.37544060E-01  1.32841909E+00  2.18325391E-01
 1.94983711E+01  4.10660858E+01  1.22107387E-01
 1.25231953E+01 -3.60402179E+00 -4.05450836E-02
-1.41846478E-01 -2.85588837E+00  1.49468869E-01
 7.92946672E+00 -7.68777771E+01 -4.45675850E-03
 2.47873640E+00  2.15487242E+00  5.07654369E-01
 8.21224499E+00  4.17471123E+00 -2.96290815E-01
-1.13915901E+01  1.53881779E+01  3.67480852E-02
-7.16980171E+00 -6.17661381E+00  3.06427423E-02
 1.06621857E+01  2.42103410E+00  2.82218218E-01
 9.84860420E+00  4.10992317E+01  2.48870123E-02
 4.89201880E+00  8.39460075E-01  1.41437456E-01
-1.66051006E+01  3.47560406E+00 -3.78937304E-01
 2.66091881E+01  4.29020691E+00  2.30426103E-01
-5.14134550E+00 -7.03742313E+00  4.89665791E-02
-5.33406317E-01  3.96853350E-02  1.23993918E-01
-6.66595101E-01  6.72677708E+00 -4.80403826E-02
-4.03683931E-01  1.37335825E+00  2.04581134E-02
 3.08189243E-01  1.80353546E+00  1.54325560E-01
-4.35374355E+00  9.99779761E-01  1.40021563E-01
 2.46011972E+00  1.22068796E+01  2.21124411E-01
-4.77130938E+00  7.76531339E-01  1.41308799E-01
 1.36024599E+01  1.19790668E+01  3.73472989E-01
 9.79967022E+00 -6.82038355E+00 -3.67757082E-02
 1.10545292E+01 -9.34284019E+00  1.28724784E-01
 4.03717470E+00 -5.61720228E+00 -3.74543697E-01
 1.09055071E+01  1.37674446E+01 -1.74386725E-01
 1.83608799E+01 -1.58833017E+01  1.49478257E-01
-6.75769970E-02  1.22620058E+00 -4.79665905E-01
-3.95315599E+00 -1.80753982E+00  2.61031300E-01
-1.22393694E+01  8.24435711E+00 -2.07048714E-01
-5.54437599E+01  2.83918743E+01 -3.80207479E-01
 1.81218624E+01  1.25187960E+01  5.65204248E-02
-2.16757703E+00 -2.31258106E+01  1.41544521E-01
-2.74178753E+01 -1.89493637E+01  1.10360190E-01
-7.97879398E-01 -4.49889392E-01 -3.53545129E-01
-7.17012930E+00 -5.36291313E+00  4.30648267E-01
 1.67392170E+00 -1.82129991E+00  4.76318508E-01
 8.09059334E+00 -4.75207865E-01 -4.01393920E-01
-4.22777510E+00  1.15338058E+01 -8.92177806E-04
-8.71133518E+00 -4.66862106E+00  1.18688121E-02
-2.12122059E+00 -8.07617378E+00  1.90447658E-01
 4.33650398E+00 -8.55608344E-01 -1.14614882E-01
-1.63164914E+00 -1.30449510E+00  2.50065565E-01
-1.40599823E+00 -1.13678291E-01 -5.30217171E-01
 9.84614658E+00  2.38687778E+00  1.72884151E-01
-9.64150620E+00 -8.76157856E+00 -1.43813703E-03
-2.66095018E+00  2.64930785E-01 -3.29424500E-01
-2.16611981E+00  4.02645588E+00 -4.06032562E-01
 1.72113693E+00 -3.72820854E+00 -3.63923043E-01
 1.85199523E+00  6.64565611E+00 -3.48741353E-01
-2.66823697E+00 -6.65524065E-01  8.58396664E-02
 7.52329648E-01 -7.39945030E+00  6.35728955E-01
-2.07582489E-01  9.72539711E+00  8.18322077E-02
-1.79426277E+00  5.26051235E+00  1.66234523E-01
 1.58865184E-01  1.12160134E+00 -9.06158686E-02
 3.07643642E+01 -2.25272441E+00  1.88204974E-01
-2.23094851E-01  8.04339170E-01 -1.90394148E-02
 5.76028137E+01 -3.81917496E+01 -2.84480788E-02
 2.71455002E+00  3.45024514E+00  3.11427355E-01
-1.21787608E+00  8.29000711E-01  1.11752547E-01
 1.56312656E+00  5.97462654E+00  6.01464927E-01
-7.05211103E-01  1.57119999E+01  1.33140311E-01
 5.21538401E+00 -6.84740543E+00  4.32992786E-01
-1.31949568E+01 -1.01385975E+01 -8.45270045E-03
 1.26307478E+01  5.53643751E+00 -4.86459941E-01
-1.84899676E+00 -6.81512880E+00 -5.98089285E-02
 6.26017511E-01  4.24246693E+00  1.54300913E-01
 9.46934414E+00  8.83845901E+00  5.90350628E-01
-1.21523190E+01 -1.08019447E+01  3.22652251E-01
-2.45272102E+01 -6.68687296E+00 -1.30074963E-01
 4.88414526E+00 -8.42039490E+00  1.23050034E-01
 9.68116379E+00  1.74126458E+00 -6.07380308E-02
-5.53365052E-01 -2.10989428E+00 -4.36483175E-01
 1.59681654E+00  3.62046242E+00  1.33854061E-01
 3.71275425E+00  4.13876820E+00  2.34450385E-01
 1.00911939E+00 -1.24211130E+01 -8.92098472E-02
-5.26010275E+00  8.79469395E+00  5.82783699E-01
 1.62858601E+01  5.39353218E+01 -1.42934054E-01
-3.67263961E+00  4.12189603E-01  2.16933712E-01
-3.99799848E+00 -1.96705985E+00  2.19205216E-01
-2.54858196E-01 -2.00296021E+00 -2.41850376E-01
 2.24842474E-01  1.45456278E+00 -1.45916387E-01
 8.01029682E+00 -6.27190828E-01  4.38457340E-01
-1.43368042E+00 -2.44378829E+00  2.88267881E-01
 1.01541981E-01  1.66181475E-01 -5.35927862E-02
-3.14742541E+00  9.24590874E+00  1.23906527E-02
-4.09188652E+00  1.26654606E+01 -2.32343107E-01
-2.69473124E+00  5.26926851E+00  2.74665743E-01
-1.59988737E+01 -7.23932266E+01  2.06082121E-01
-3.51886249E+00  4.02205229E+00  6.89892173E-02
-4.91627276E-01  2.43739796E+00 -1.59952685E-01
-1.32691121E+00  2.45239878E+00 -6.89701676E-01
 1.05473590E+00  9.29053688E+00  6.53183877E-01
-3.00373220E+00  9.42805290E+00 -4.46658880E-02
-1.44036520E+00 -4.99478579E-01 -1.28226072E-01
-1.74226427E+00 -4.93844318E+00  6.22053891E-02
 1.05496025E+00 -1.40829825E+00  1.57644317E-01
 8.59868169E-01  3.12859802E+01  2.62530267E-01
-4.00991106E+00  6.51398778E-01  1.26892095E-02
-4.71530294E+00  1.85653572E+01 -1.81640372E-01
 3.46510720E+00  1.05294859E+00  3.50371033E-01
 2.60371089E-01 -1.70528054E+00  1.35539442E-01
 2.27831388E+00  2.50135112E+00 -6.11394644E-02
-4.68872070E+00 -1.27962530E+00 -8.47769231E-02
 2.58001685E+00 -4.97154427E+00 -1.05442363E-03
 1.86501160E+01 -2.62442183E+00 -1.58861816E-01
-8.15702248E+00  7.41214323E+00 -5.43868579E-02
 1.58830500E+00 -5.63775206E+00 -2.03158572E-01
-1.11234503E+01  2.18906860E+01  7.77264498E-03
 2.12977448E+01  4.55878639E+00 -4.33532223E-02
-5.30441236E+00 -7.82034445E+00  5.59817314E-01
 7.89936408E-02 -3.81458521E-01  7.16436863E-01
-2.49778175E+00 -4.12325668E+01 -2.56464779E-01
-3.94368482E+00  3.26476187E-01  8.16766247E-02
 5.65555420E+01  1.38257284E+01  6.56789020E-02
 3.50240517E+00  1.66039288E+00 -2.84316689E-01
-1.62115216E+00  2.10951924E+00  5.22928722E-02
 1.51187503E+00  1.03600302E+01 -5.46150170E-02
-4.84050035E+00  6.78706706E-01 -4.88137454E-02
 1.35740881E+01  2.40575047E+01 -1.66232120E-02
 8.59992409E+00 -5.59083843E+00  3.87824774E-01
-1.58557510E+01  2.18402791E+00 -5.85088953E-02
-2.56159234E+00  1.41195369E+00 -1.33478343E-01
 6.57146454E+00 -1.63980560E+01 -3.82257998E-02
 4.76042604E+00  5.35129690E+00 -3.00511066E-02
-1.85211396E+00 -5.88642263E+00  2.57585496E-01
 3.98572540E+00  3.98908091E+00 -3.04715186E-01
 1.29777253E+00  6.69386005E+00  1.44283921E-01
 3.71702838E+00 -5.83510494E+00  1.99389264E-01
-4.51686716E+00  1.07264173E+00  5.88617139E-02
 3.22439909E+00 -1.59052145E+00 -2.66236097E-01
 4.05028248E+00 -5.61657763E+00 -4.61074352E-01
-2.38915658E+00  1.04275236E+01 -1.84567556E-01
-4.18249607E+00  7.58682251E+00 -1.49110228E-01
-2.32089272E+01 -2.97395821E+01 -1.89659335E-02
 6.70719242E+00  4.23327971E+00  4.61389944E-02
-1.30659294E+00 -1.05821908E+00 -1.92977369E-01
-4.11186934E+00  4.90790755E-02 -2.20603570E-02
 4.51848841E+00  4.62145233E+00 -7.04849720E-01
 2.46572733E+00 -2.65708184E+00 -1.03450559E-01
-3.08997822E+00  6.26955700E+00  1.84802681E-01
-1.50686207E+01  2.27158775E+01 -2.77588516E-01
-8.15804958E+00  3.17927170E+00  2.28588194E-01
 8.07387447E+00  7.17383671E+00  4.52814966E-01
 3.47200322E+00  6.97826767E+00  1.65924639E-01
 6.28578901E+00 -2.15687919E+00  1.64538890E-01
 1.59923708E+00  3.96232396E-01 -4.69926924E-01
-1.58073311E+01  1.75814762E+01 -3.51808906E-01
-8.17479312E-01 -3.89998960E+00 -2.76669919E-01
-2.02453613E+01  2.25138354E+00  2.47421175E-01
 8.91363049E+00  1.06491499E+01 -1.88572839E-01
-3.05586648E+00  4.01172590E+00  2.05290258E-01
 1.00147676E+00 -3.91997170E+00 -1.48272276E-01
 2.20195675E+00  7.19258130E-01 -8.12408805E-01
 9.14159584E+00  6.99860573E-01 -6.98033581E-03
 7.08403111E+00 -3.22492242E+00  1.47716627E-01
-1.87683620E+01  3.61403542E+01  6.19412124E-01
-1.22795665E+00  2.60592341E+00  6.36940747E-02
 6.92381263E-01  4.44867277E+00  2.07008347E-01
 1.17539608E+00 -1.40505803E+00  1.75293729E-01
-1.32042563E+00 -1.08203888E+01  3.17476302E-01
-2.42063689E+00 -2.35904074E+00  1.50501028E-01
 2.20290470E+00  3.37998271E+00 -5.63375801E-02
 2.79536152E+01 -2.07920575E+00 -1.08743787E-01
-5.15860462E+00 -3.78922820E+00  7.15118200E-02
-4.10597324E+00  3.66340637E+00 -1.80243865E-01
 1.57894602E+01  8.94468403E+00  2.38443725E-02
 2.16084695E+00 -2.66032410E+00  7.42173940E-02
 2.14603195E+01 -1.37382734E+00 -2.49817342E-01
-1.56191003E+00 -7.75742006E+00 -7.27421045E-01
-8.55243146E-01  1.18747787E+01  4.44169998E-01
-2.70761299E+00  2.02621007E+00  5.93370736E-01
-1.76641870E+00  3.16174769E+00  2.54103690E-01
 1.13166058E+00  4.61701870E+00 -7.67621338E-01
-5.71822345E-01  9.63430595E+00 -2.42404282E-01
 1.46756828E+00 -1.66959739E+00 -1.15391321E-01
 2.54742891E-01 -1.79932535E+00 -2.67262369E-01
 4.40577173E+00 -1.55866826E+00  1.09165668E-01
 3.75739336E+00 -2.43904257E+00  3.45523626E-01
 2.95495123E-01 -4.07695246E+00 -5.30455470E-01
 3.24096909E+01  5.53003025E+00  2.32384652E-01
 1.41016781E+00 -2.38991470E+01 -3.59313548E-01
-1.84894848E+01 -9.47281265E+00  3.23748350E-01
-3.49642563E+00 -4.27499008E+00  5.99705316E-02
 6.23698092E+00 -3.93970227E+00  1.17344819E-01
 5.69060707E+00  3.18849468E+00  3.50238740E-01
 1.93280087E+01 -6.42881317E+01 -7.98799023E-02
-2.63237190E+00  2.32060289E+00  5.07276282E-02
 1.85860205E+00  1.05573341E-01 -5.81381500E-01
 1.42152596E+01 -1.25269594E+01 -1.82666808E-01
 1.40611897E+01  9.39381361E-01  8.31529319E-01
 1.40342787E-01 -9.21653092E-01  3.59485507E-01
-4.72488403E+00 -5.45607615E+00  5.65262258E-01
 8.14091778E+00 -3.45691991E+00 -2.14397758E-01
-5.51817369E+00  2.05571651E+01 -2.59873390E-01
 3.18878436E+00 -7.41183662E+00  1.75636448E-02
 4.34291077E+00 -4.25587368E+00  1.11986049E-01
 3.42744470E-01  4.33245802E+00 -4.97473329E-01
-1.10683882E+00  6.61342442E-01 -1.69128761E-01
 1.83626616E+00  4.26284313E+00  4.38161254E-01
-1.05521634E-01 -6.04206610E+00 -1.99219942E-01
 6.50140095E+00  1.13828135E+01  2.59375662E-01
 4.74090147E+00  5.74558198E-01  4.05639350E-01
 1.22640860E+00  3.13716173E+00 -5.15160263E-01
-8.59652579E-01 -3.22773314E+00 -3.41617972E-01
-1.75276875E+00  3.48770857E+00 -2.63207465E-01
 2.00103092E+01 -2.71971226E+00  1.05926439E-01
-2.66605544E+00  5.33146739E-01  3.52094412E-01
 1.60871649E+00 -4.25510883E+00 -5.42763770E-01
-2.59331894E+00 -4.31144428E+00  1.84989981E-02
-1.11149445E+01 -9.17225257E-02  1.09254517E-01
 4.84069443E+00 -2.54612994E+00  1.46588117E-01
 5.78623581E+00  6.51226521E+00 -3.43323141E-01
 3.73155556E+01 -2.05549698E+01  2.50008464E-01
-4.36057031E-01 -1.11009014E+00  1.00445971E-01
-6.32942772E+00  1.48690519E+01 -7.62839168E-02
 2.05525494E+00 -3.34415102E+00  1.04983725E-01
-4.12127115E-02  1.38702655E+00 -3.89849156E-01
 1.53181612E+00 -1.58428633E+00 -2.64389645E-02
 2.39502602E+01  7.98775017E-01 -4.00575817E-01
-6.57006550E+00  9.89260483E+00  9.99789685E-02
 2.14829044E+01  4.71915483E+00 -1.40535295E-01
-2.68786073E+00 -4.23099518E+00  6.25156343E-01
-4.57184410E+00  2.68721986E+00 -7.86043555E-02
 7.94040680E-01 -2.83105326E+00 -6.71153143E-02
-1.49652195E+00 -6.69659662E+00 -1.21125206E-01
 1.34621773E+01  1.32404003E+01 -9.80971474E-03
 4.17270899E+00 -3.25526667E+00 -1.31528765E-01
 2.18390733E-01  1.02308426E+01  1.98489696E-01
-3.33797379E+01 -2.41857839E+00  4.57317010E-02
-9.30928588E-01  2.58580446E+00 -5.74598461E-03
-5.54024649E+00  3.33904719E+00  4.65408057E-01
 5.16817856E+01  1.73445873E+01 -6.49127185E-01
 6.60830021E-01 -2.29788423E+00  2.35753238E-01
-3.33474445E+00 -2.01963401E+00 -8.67898539E-02
 1.18233347E+01 -2.91017056E+00  3.88082266E-02
-4.59038305E+00  3.66692513E-01 -1.51427761E-01
-1.05477726E+00  4.24021530E+00 -1.29050016E-01
-1.11262560E+00 -5.02959728E+00 -3.82091582E-01
-5.12119472E-01 -1.30264878E+00  2.39917979E-01
-2.08322003E-01 -2.39519462E-01 -3.55713159E-01
-1.19932451E+01  6.70940995E-01 -2.00445682E-01
-1.86431158E+00  3.81123018E+00 -1.86807051E-01
 5.37288046E+00  9.84988809E-01 -1.48084208E-01
 3.96825409E+00  5.11827278E+00 -6.79660738E-02
-4.37607765E+00 -5.33499908E+00 -1.97277684E-02
 3.83010292E+00  2.68022513E+00 -1.16692204E-02
 4.34762096E+00 -8.04787874E-01 -9.53079760E-03
 2.01388741E+00  5.19407749E+00  2.10741013E-02
-5.54625273E-01  5.61679792E+00  3.89974564E-02
 1.17910290E+00  3.94029951E+00 -1.62012964E-01
-5.17677355E+00  1.15944517E+00  5.50341666E-01
 1.62743479E-01  4.93874693E+00 -9.67748538E-02
-6.94901586E-01  9.70027328E-01 -3.89144458E-02
-5.99376869E+00 -8.57873154E+00 -6.03275597E-01
 5.39851189E+00  7.47456408E+00 -8.56539980E-02
 8.74490857E-01 -4.18238497E+00 -1.16029857E-02
 3.76788568E+00 -2.77097917E+00  2.89645791E-01
-5.80497503E+00  1.19000292E+00 -7.85189271E-01
 1.67819059E+00 -2.66262913E+00 -8.95644426E-02
 1.74172175E+00  5.84065437E-01 -7.80482814E-02
-2.24489760E+00 -4.21416664E+00 -1.38351604E-01
-1.20566916E+00  1.49826634E+00  2.34275475E-01
-1.75208426E+00  2.26297307E+00  1.51127487E-01
 1.88792360E+00 -9.00317669E+00 -2.46894956E-02
-1.42008889E+00  2.65995771E-01  1.51102304E-01
 1.59090948E+00 -3.50556231E+00 -6.52880827E-03
-6.78997993E+00  3.74677944E+00  8.40277672E-01
 1.22499847E+01  1.48572035E+01  1.98251396E-01
-2.83412743E+00 -1.37864578E+00 -2.95510199E-02
 3.38649583E+00  5.03721572E-02 -1.18336990E-01
-1.68304861E+00 -1.72829514E+01  1.25187337E-01
-5.70886791E-01  7.10543334E-01 -1.00537427E-01
 3.74254417E+00  5.96240640E-01  2.85884112E-01
-2.27124176E+01  2.54646168E+01  3.28422368E-01
 1.69449195E-01 -1.70934036E-01  1.84137419E-01
 3.42116773E-01 -1.83006537E+00  2.17904553E-01
-1.19064188E+01 -1.15763533E+00 -2.66671270E-01
-9.39449215E+00 -1.57499113E+01  4.57329452E-01
 6.89704208E+01  4.33695183E+01 -1.45172909E-01
-8.39109242E-01 -2.68400168E+00  1.39979392E-01
 5.99708438E-01  2.63976717E+00  4.04433161E-02
-4.68694592E+00  1.24689281E+00 -4.75498080E-01
-1.71898918E+01  8.53591537E+00 -3.20715487E-01
-1.49258718E+01  6.87385788E+01  2.19246849E-01
 3.89289856E+00 -1.33060312E+01  4.50427234E-02
 8.86905432E-01  3.11828232E+00 -1.84420168E-01
-4.05288601E+00 -2.16804242E+00  1.68910012E-01
 1.87505066E+00  7.38981143E-02 -4.37174201E-01
-9.04567909E+00 -1.25348864E+01 -7.60526285E-02
-1.03171520E+01 -8.74042702E+00 -9.06619802E-02
-4.94693565E+00 -6.17705774E+00 -1.93503603E-01
 1.39331160E+01 -1.17634642E+00 -1.93726718E-01
-1.25322128E-02 -8.46718693E+00 -1.10115685E-01
-5.31617975E+00 -8.01248169E+00 -5.96904814E-01
 2.22724295E+00 -1.08594692E+00  6.75843954E-02
 1.11250088E-01 -1.60295343E+00 -5.30315042E-01
 1.09957380E+01  6.83204222E+00  4.36442763E-01
-1.22071276E+01 -3.09917927E+00 -2.83212990E-01
-2.87713861E+00  1.95245743E+00  6.18525557E-02
-3.31490135E+01 -3.15097218E+01  5.85325323E-02
 2.10907906E-01 -6.76886702E+00 -8.12753588E-02
 2.65832520E+00 -7.61582553E-01 -2.08621696E-01
 2.96629543E+01 -2.61596889E+01  2.90285915E-01
 1.82784367E+00 -4.06134129E+00 -7.74087757E-02
-5.56150794E-01 -5.03580999E+00 -1.98059931E-01
-2.73467992E-02  1.55692732E+00  7.05772400E-01
-8.17208099E+00  1.25976026E+00 -2.99399436E-01
 7.77144432E+00 -9.42397308E+00 -2.81955451E-02
 6.53570890E-01  4.06189394E+00  5.90934634E-01
-2.37999496E+01  1.70161972E+01 -2.61255533E-01
 3.34636092E+00 -1.10454071E+00 -1.16434984E-01
 1.95714533E+00  4.11064476E-02  1.13369003E-01
 2.06506324E+00 -5.65219879E-01  8.61231759E-02
 1.06128769E+01  4.40694237E+00  7.93013752E-01
 9.63005841E-01 -1.74865127E+00  1.26941809E-02
 5.35420235E-03 -1.06608376E-01 -7.28696346E-01
-3.17468071E+00  7.78917837E+00  6.35285527E-02
-2.69594669E+01 -1.88378608E+00  2.46925473E-01
-8.79005718E+00  3.01112213E+01 -3.95302892E-01
 8.89199972E-01  2.34021688E+00  3.08509469E-01
 1.45932703E+01 -1.58351707E+01 -4.96919811E-01
 7.99735725E-01 -6.68476915E+00  1.14792377E-01
-1.73091602E+00  3.78945041E+00  9.03440863E-02
 3.07145519E+01  1.22356999E+00  1.92363545E-01
 3.56036448E+00  1.54377289E+01  2.12967545E-01
-1.70126009E+00 -4.69370604E+00 -1.97292562E-03
-4.17201233E+00 -5.10422993E+00 -3.57355893E-01
 5.11038208E+00 -2.57961845E+00 -4.74739999E-01
-5.61064816E+00  6.32184982E+00  1.66455775E-01
-2.50261331E+00 -1.50399094E+01  1.59018263E-01
-1.75219607E+00  2.06646657E+00  2.55453378E-01
-2.91910839E+00 -7.81153297E+00 -2.00811285E-03
 8.88806915E+00  7.32471406E-01 -2.15856463E-01
